,src_id,slope_steepness_17px,abs_slope_steepness_17px
136,01112,-0.67,0.67
137,01119,8.87,8.87
138,01125,1.43,1.43
139,01132,-0.49,0.49
140,01137,-5.96,5.96
141,01144,-1.31,1.31
142,01145,1.07,1.07
143,01161,4.25,4.25
144,01166,13.16,13.16
145,01171,-11.99,11.99
146,01180,-7.76,7.76
147,01190,2.97,2.97
148,01198,-12.15,12.15
149,01204,3.69,3.69
150,01205,4.08,4.08
151,01209,-3.86,3.86
152,01215,5.62,5.62
153,01221,2.7,2.7
154,01223,-5.15,5.15
155,01226,-0.58,0.58
156,01238,5.77,5.77
157,01249,2.49,2.49
158,01255,6.08,6.08
159,01272,1.37,1.37
160,01276,-3.65,3.65
161,01285,-2.34,2.34
162,01302,-0.73,0.73
163,01319,5.34,5.34
164,01326,-8.79,8.79
165,01336,-5.86,5.86
166,01345,4.24,4.24
167,01346,2.42,2.42
168,01352,-3.62,3.62
169,01383,-3.11,3.11
170,01393,-1.22,1.22
171,01395,-2.81,2.81
172,01415,3.24,3.24
173,01418,-2.3,2.3
174,01431,-10.24,10.24
175,01435,4.59,4.59
176,01448,5.8,5.8
177,01450,-2.32,2.32
178,01452,-8.74,8.74
179,01467,-11.06,11.06
180,01488,32.21,32.21
181,01502,1.46,1.46
182,01504,4.15,4.15
183,01507,7.46,7.46
184,01517,4.05,4.05
185,01523,-6.11,6.11
186,01530,-2.64,2.64
187,01534,2.3,2.3
188,01543,1.76,1.76
189,16596,0.28,0.28
190,16611,-8.57,8.57
191,10268,-4.73,4.73
192,16769,-1.87,1.87
193,18903,-0.18,0.18
194,18974,0.84,0.84
195,19187,-1.83,1.83
196,19188,1.06,1.06
197,19192,2.84,2.84
198,19203,-2.66,2.66
199,19204,-2.14,2.14
200,19206,2.52,2.52
201,19211,3.52,3.52
202,19260,-3.04,3.04
203,17176,5.49,5.49
204,61986,-0.75,0.75
205,62041,-1.6,1.6
206,13343,1.68,1.68
207,17309,-1.33,1.33
208,17344,-10.88,10.88
209,30476,-1.3,1.3
210,14093,-9.3,9.3
211,30523,1.54,1.54
212,30529,1.29,1.29
213,30620,1.77,1.77
214,30690,-8.73,8.73
215,30750,-2.76,2.76
216,25726,-11.1,11.1
217,55827,-12.02,12.02
218,23417,3.26,3.26
219,56216,7.42,7.42
220,23450,-2.55,2.55
221,56424,2.74,2.74
222,56486,0.93,0.93
223,24102,2.2,2.2
224,24103,1.01,1.01
225,16589,4.77,4.77
226,24125,-3.09,3.09
227,56904,-1.51,1.51
228,56937,-5.85,5.85
229,56939,-2.9,2.9
230,56958,2.81,2.81
231,56963,0.17,0.17
232,56986,0.28,0.28
233,16031,-2.02,2.02
234,57063,0.9,0.9
235,57093,1.6,1.6
236,57199,-1.21,1.21
237,00038,-18.38,18.38
238,08231,4.1,4.1
239,00050,-10.01,10.01
240,00060,-8.61,8.61
241,00142,-6.47,6.47
242,00176,-4.51,4.51
243,00181,3.73,3.73
244,00208,4.9,4.9
245,00214,9.9,9.9
246,00226,1.06,1.06
247,00249,-4.19,4.19
248,00262,-9.29,9.29
249,00264,-1.93,1.93
250,00279,8.73,8.73
251,00286,2.09,2.09
252,00300,2.81,2.81
253,00347,-16.09,16.09
254,00359,3.66,3.66
255,00407,0.22,0.22
256,00439,1.17,1.17
257,00454,-0.59,0.59
258,00509,4.07,4.07
259,00535,0.17,0.17
260,00539,5.53,5.53
261,00606,0.42,0.42
262,00609,-1.32,1.32
263,00628,5.34,5.34
264,00636,1.3,1.3
265,00638,-1.51,1.51
266,00688,1.95,1.95
267,00720,-5.28,5.28
268,00730,2.3,2.3
269,25315,-4.59,4.59
270,00757,-2.62,2.62
271,00782,0.5,0.5
272,00808,4.32,4.32
273,00818,5.9,5.9
274,00825,-2.0,2.0
275,17210,4.74,4.74
276,00843,1.09,1.09
277,00863,0.57,0.57
278,00877,19.85,19.85
279,00878,-9.36,9.36
280,00883,-1.15,1.15
281,09092,-1.87,1.87
282,00915,-8.47,8.47
283,00926,43.32,43.32
284,00949,-8.26,8.26
285,00954,2.34,2.34
286,00963,-2.05,2.05
287,00980,-1.4,1.4
288,00996,-5.54,5.54
289,25618,-3.59,3.59
290,09280,0.1,0.1
291,01105,4.79,4.79
292,01141,-4.64,4.64
293,01148,-9.43,9.43
294,01149,-16.26,16.26
295,01155,6.56,6.56
296,01164,-11.95,11.95
297,01173,-17.2,17.2
298,01185,7.71,7.71
299,01191,8.65,8.65
300,01214,9.29,9.29
301,01217,-1.37,1.37
302,01222,6.63,6.63
303,01227,-5.9,5.9
304,01243,-9.31,9.31
305,01245,6.48,6.48
306,01291,-10.59,10.59
307,01324,4.31,4.31
308,01362,9.09,9.09
309,01371,9.03,9.03
310,01382,-5.14,5.14
311,01412,-8.96,8.96
312,01475,-1.81,1.81
313,01489,-3.49,3.49
314,01491,16.53,16.53
315,01494,-15.22,15.22
316,01501,-2.15,2.15
317,01508,-6.77,6.77
318,01509,1.12,1.12
319,01551,0.62,0.62
320,01563,8.1,8.1
321,16612,9.46,9.46
322,24770,-2.44,2.44
323,08605,-2.79,2.79
324,02515,1.39,1.39
325,18985,1.46,1.46
326,02710,1.82,1.82
327,19193,-6.52,6.52
328,19259,-2.4,2.4
329,03805,5.26,5.26
330,08898,3.73,3.73
331,17182,6.05,6.05
332,61875,-2.23,2.23
333,17183,7.13,7.13
334,61908,5.97,5.97
335,62004,-9.45,9.45
336,62015,3.75,3.75
337,62031,-2.53,2.53
338,62033,12.46,12.46
339,62037,-5.13,5.13
340,62039,8.95,8.95
341,62057,1.49,1.49
342,62076,-4.98,4.98
343,04934,1.46,1.46
344,13298,5.65,5.65
345,17310,-7.61,7.61
346,30084,-4.92,4.92
347,30448,12.42,12.42
348,14444,26.6,26.6
349,55890,-6.7,6.7
350,55896,-11.79,11.79
351,56130,-12.86,12.86
352,09529,-2.04,2.04
353,23510,10.45,10.45
354,15365,-3.48,3.48
355,15381,7.61,7.61
356,07228,-2.59,2.59
357,56423,-10.19,10.19
358,56463,-2.24,2.24
359,07621,2.2,2.2
360,24218,-1.43,1.43
361,24219,1.52,1.52
362,57118,3.26,3.26
363,57233,7.84,7.84
364,57267,10.04,10.04
