,src_id,slope_steepness_14px,abs_slope_steepness_14px
96,00744,-4.35,4.35
97,00775,1.41,1.41
98,00779,-0.25,0.25
99,00795,2.39,2.39
100,00811,2.28,2.28
101,00830,-1.93,1.93
102,00842,0.38,0.38
103,00847,1.98,1.98
104,00855,3.05,3.05
105,00862,-1.53,1.53
106,00868,-2.49,2.49
107,00869,-1.15,1.15
108,00876,18.46,18.46
109,00886,4.11,4.11
110,00888,1.66,1.66
111,00889,-2.17,2.17
112,00908,1.2,1.2
113,00918,-11.72,11.72
114,17314,-0.89,0.89
115,00940,9.08,9.08
116,00982,-4.2,4.2
117,00987,-11.26,11.26
118,01005,-2.47,2.47
119,01007,2.4,2.4
120,01023,6.82,6.82
121,01033,3.75,3.75
122,01035,-2.64,2.64
123,01039,-0.76,0.76
124,01055,-9.13,9.13
125,01060,9.88,9.88
126,01067,37.58,37.58
127,01070,-1.11,1.11
128,01073,-3.11,3.11
129,01074,6.69,6.69
130,01076,4.4,4.4
131,01078,0.81,0.81
132,01080,-5.55,5.55
133,01083,-6.96,6.96
134,01090,0.35,0.35
135,01111,1.35,1.35
136,01112,-0.68,0.68
137,01119,9.36,9.36
138,01125,0.94,0.94
139,01132,-0.8,0.8
140,01137,-7.82,7.82
141,01144,-1.33,1.33
142,01145,0.68,0.68
143,01161,9.78,9.78
144,01166,14.41,14.41
145,01171,-8.26,8.26
146,01180,-8.75,8.75
147,01190,4.16,4.16
148,01198,-13.29,13.29
149,01204,3.27,3.27
150,01205,-7.87,7.87
151,01209,4.65,4.65
152,01215,5.46,5.46
153,01221,3.24,3.24
154,01223,-4.42,4.42
155,01226,-0.81,0.81
156,01238,6.59,6.59
157,01249,3.63,3.63
158,01255,6.08,6.08
159,01272,1.48,1.48
160,01276,-4.72,4.72
161,01285,5.86,5.86
162,01302,-0.44,0.44
163,01319,6.42,6.42
164,01326,-12.03,12.03
165,01336,-9.22,9.22
166,01345,-3.6,3.6
167,01346,6.27,6.27
168,01352,-2.59,2.59
169,01383,-2.53,2.53
170,01393,-1.43,1.43
171,01395,-3.5,3.5
172,01415,2.58,2.58
173,01418,2.5,2.5
174,01431,-9.25,9.25
175,01435,4.78,4.78
176,01448,7.99,7.99
177,01450,-2.42,2.42
178,01452,-8.38,8.38
179,01467,-10.02,10.02
180,01488,53.24,53.24
181,01502,-0.46,0.46
182,01504,5.69,5.69
183,01507,9.81,9.81
184,01517,3.59,3.59
185,01523,-6.09,6.09
186,01530,-2.61,2.61
187,01534,4.17,4.17
188,01543,2.08,2.08
189,16596,0.62,0.62
190,16611,-11.91,11.91
191,10268,-4.67,4.67
192,16769,-1.9,1.9
193,18903,-0.3,0.3
194,18974,1.25,1.25
195,19187,1.84,1.84
196,19188,0.91,0.91
197,19192,-5.0,5.0
198,19203,-3.25,3.25
199,19204,-2.01,2.01
200,19206,1.67,1.67
201,19211,3.14,3.14
202,19260,-2.86,2.86
203,17176,6.26,6.26
204,61986,-0.85,0.85
205,62041,-1.52,1.52
206,13343,2.36,2.36
207,17309,-1.06,1.06
208,17344,-11.34,11.34
209,30476,-1.65,1.65
210,14093,-9.67,9.67
211,30523,2.02,2.02
212,30529,-0.72,0.72
213,30620,-2.17,2.17
214,30690,-9.07,9.07
215,30750,2.34,2.34
216,25726,-14.72,14.72
217,55827,-12.71,12.71
218,23417,3.62,3.62
219,56216,-3.86,3.86
220,23450,-3.06,3.06
221,56424,2.3,2.3
222,56486,1.07,1.07
223,24102,2.82,2.82
224,24103,0.62,0.62
225,16589,3.23,3.23
226,24125,2.71,2.71
227,56904,-1.72,1.72
228,56937,-6.63,6.63
229,56939,-4.97,4.97
230,56958,3.71,3.71
231,56963,-0.14,0.14
232,56986,0.47,0.47
233,16031,-1.77,1.77
234,57063,0.75,0.75
235,57093,-1.56,1.56
236,57199,-1.01,1.01
237,00038,-22.46,22.46
238,08231,6.1,6.1
239,00050,-11.01,11.01
240,00060,-8.1,8.1
241,00142,-6.14,6.14
242,00176,-3.53,3.53
243,00181,3.19,3.19
244,00208,-6.49,6.49
245,00214,9.04,9.04
246,00226,1.08,1.08
247,00249,-4.2,4.2
248,00262,-8.14,8.14
249,00264,-1.93,1.93
250,00279,10.89,10.89
251,00286,2.9,2.9
252,00300,3.57,3.57
253,00347,-12.51,12.51
254,00359,3.1,3.1
255,00407,0.26,0.26
256,00439,2.21,2.21
257,00454,-0.26,0.26
258,00509,5.87,5.87
259,00535,-0.2,0.2
260,00539,-6.15,6.15
261,00606,0.39,0.39
262,00609,-1.29,1.29
263,00628,4.19,4.19
264,00636,1.65,1.65
265,00638,-1.65,1.65
266,00688,2.52,2.52
267,00720,-5.11,5.11
268,00730,2.36,2.36
269,25315,-1.87,1.87
270,00757,-2.94,2.94
271,00782,0.73,0.73
272,00808,5.24,5.24
273,00818,6.24,6.24
274,00825,-1.74,1.74
275,17210,3.99,3.99
276,00843,-2.27,2.27
277,00863,0.8,0.8
278,00877,26.2,26.2
279,00878,-13.3,13.3
280,00883,1.54,1.54
281,09092,2.16,2.16
282,00915,-11.48,11.48
283,00926,50.98,50.98
284,00949,-9.67,9.67
285,00954,4.15,4.15
286,00963,-2.29,2.29
287,00980,-1.35,1.35
288,00996,-9.31,9.31
289,25618,-3.55,3.55
290,09280,0.51,0.51
291,01105,5.51,5.51
292,01141,-2.92,2.92
293,01148,-13.46,13.46
294,01149,-15.73,15.73
295,01155,8.09,8.09
296,01164,-15.8,15.8
297,01173,-21.51,21.51
298,01185,6.39,6.39
299,01191,9.38,9.38
300,01214,12.78,12.78
301,01217,0.9,0.9
302,01222,6.67,6.67
303,01227,-6.43,6.43
304,01243,-10.79,10.79
305,01245,11.45,11.45
306,01291,-10.52,10.52
307,01324,7.49,7.49
308,01362,9.26,9.26
309,01371,9.59,9.59
310,01382,-6.34,6.34
311,01412,-10.15,10.15
312,01475,-1.17,1.17
313,01489,-4.61,4.61
314,01491,18.5,18.5
315,01494,-24.48,24.48
316,01501,-1.24,1.24
317,01508,-7.52,7.52
318,01509,1.24,1.24
319,01551,-0.62,0.62
320,01563,12.31,12.31
321,16612,8.17,8.17
322,24770,-3.19,3.19
323,08605,-5.18,5.18
324,02515,2.24,2.24
325,18985,1.0,1.0
326,02710,1.01,1.01
327,19193,-7.23,7.23
328,19259,-2.79,2.79
329,03805,6.36,6.36
330,08898,3.55,3.55
331,17182,6.77,6.77
332,61875,2.1,2.1
333,17183,6.99,6.99
334,61908,7.23,7.23
335,62004,-6.37,6.37
336,62015,3.89,3.89
337,62031,-3.74,3.74
338,62033,14.89,14.89
339,62037,-4.69,4.69
340,62039,8.85,8.85
341,62057,-1.3,1.3
342,62076,-9.8,9.8
343,04934,1.45,1.45
344,13298,5.93,5.93
345,17310,-7.47,7.47
346,30084,-7.41,7.41
347,30448,12.39,12.39
348,14444,24.59,24.59
349,55890,-5.56,5.56
350,55896,-12.45,12.45
351,56130,-12.11,12.11
352,09529,-2.94,2.94
353,23510,11.51,11.51
354,15365,3.75,3.75
355,15381,8.43,8.43
356,07228,-0.95,0.95
357,56423,7.19,7.19
358,56463,-2.59,2.59
359,07621,1.02,1.02
360,24218,1.23,1.23
361,24219,1.13,1.13
362,57118,5.7,5.7
363,57233,10.74,10.74
364,57267,9.51,9.51
