,src_id,slope_steepness_12px,abs_slope_steepness_12px
130,01076,5.41,5.41
131,01078,0.97,0.97
132,01080,-6.35,6.35
133,01083,-7.28,7.28
134,01090,0.32,0.32
135,01111,-0.79,0.79
136,01112,1.03,1.03
137,01119,10.11,10.11
138,01125,1.19,1.19
139,01132,0.86,0.86
140,01137,-9.34,9.34
141,01144,-1.8,1.8
142,01145,-0.47,0.47
143,01161,8.74,8.74
144,01166,12.37,12.37
145,01171,-5.32,5.32
146,01180,-10.67,10.67
147,01190,-5.04,5.04
148,01198,-14.43,14.43
149,01204,3.07,3.07
150,01205,7.7,7.7
151,01209,-2.15,2.15
152,01215,5.5,5.5
153,01221,2.81,2.81
154,01223,-3.81,3.81
155,01226,-0.72,0.72
156,01238,6.13,6.13
157,01249,5.02,5.02
158,01255,6.58,6.58
159,01272,1.51,1.51
160,01276,-5.46,5.46
161,01285,11.14,11.14
162,01302,-0.45,0.45
163,01319,6.37,6.37
164,01326,-11.13,11.13
165,01336,-11.74,11.74
166,01345,-4.74,4.74
167,01346,5.62,5.62
168,01352,-3.79,3.79
169,01383,-2.23,2.23
170,01393,-1.24,1.24
171,01395,-4.04,4.04
172,01415,-2.73,2.73
173,01418,2.23,2.23
174,01431,-7.35,7.35
175,01435,4.55,4.55
176,01448,7.75,7.75
177,01450,-2.27,2.27
178,01452,-7.7,7.7
179,01467,-10.28,10.28
180,01488,64.26,64.26
181,01502,0.96,0.96
182,01504,4.67,4.67
183,01507,12.0,12.0
184,01517,4.81,4.81
185,01523,-6.54,6.54
186,01530,-4.19,4.19
187,01534,2.97,2.97
188,01543,3.09,3.09
189,16596,0.4,0.4
190,16611,-11.99,11.99
191,10268,-4.57,4.57
192,16769,-2.53,2.53
193,18903,-0.35,0.35
194,18974,1.53,1.53
195,19187,1.77,1.77
196,19188,0.46,0.46
197,19192,-4.89,4.89
198,19203,-3.81,3.81
199,19204,-2.05,2.05
200,19206,1.28,1.28
201,19211,2.7,2.7
202,19260,-2.51,2.51
203,17176,6.97,6.97
204,61986,-0.62,0.62
205,62041,-1.19,1.19
206,13343,1.95,1.95
207,17309,-1.27,1.27
208,17344,-12.11,12.11
209,30476,-1.94,1.94
210,14093,-8.4,8.4
211,30523,2.29,2.29
212,30529,-1.55,1.55
213,30620,-1.5,1.5
214,30690,-9.31,9.31
215,30750,2.91,2.91
216,25726,-15.12,15.12
217,55827,11.21,11.21
218,23417,3.91,3.91
219,56216,-6.21,6.21
220,23450,4.26,4.26
221,56424,1.93,1.93
222,56486,1.49,1.49
223,24102,2.69,2.69
224,24103,1.44,1.44
225,16589,5.61,5.61
226,24125,4.1,4.1
227,56904,-1.42,1.42
228,56937,-6.52,6.52
229,56939,-4.09,4.09
230,56958,3.8,3.8
231,56963,-0.16,0.16
232,56986,0.48,0.48
233,16031,-1.91,1.91
234,57063,-1.69,1.69
235,57093,1.83,1.83
236,57199,-1.18,1.18
237,00038,-20.2,20.2
238,08231,8.65,8.65
239,00050,-10.35,10.35
240,00060,-7.92,7.92
241,00142,-6.5,6.5
242,00176,-3.19,3.19
243,00181,3.1,3.1
244,00208,-7.88,7.88
245,00214,7.7,7.7
246,00226,1.01,1.01
247,00249,-4.68,4.68
248,00262,-10.47,10.47
249,00264,-2.41,2.41
250,00279,13.86,13.86
251,00286,3.08,3.08
252,00300,4.03,4.03
253,00347,-9.85,9.85
254,00359,3.15,3.15
255,00407,-0.46,0.46
256,00439,3.05,3.05
257,00454,0.77,0.77
258,00509,6.81,6.81
259,00535,0.08,0.08
260,00539,7.46,7.46
261,00606,0.68,0.68
262,00609,-1.44,1.44
263,00628,4.14,4.14
264,00636,1.24,1.24
265,00638,-1.63,1.63
266,00688,2.5,2.5
267,00720,-8.93,8.93
268,00730,2.55,2.55
269,25315,-1.55,1.55
270,00757,-3.08,3.08
271,00782,0.85,0.85
272,00808,5.98,5.98
273,00818,5.47,5.47
274,00825,-0.6,0.6
275,17210,3.05,3.05
276,00843,-2.52,2.52
277,00863,1.45,1.45
278,00877,28.13,28.13
279,00878,-14.14,14.14
280,00883,0.98,0.98
281,09092,3.28,3.28
282,00915,-12.29,12.29
283,00926,56.55,56.55
284,00949,-11.35,11.35
285,00954,2.01,2.01
286,00963,-1.26,1.26
287,00980,-1.92,1.92
288,00996,-13.85,13.85
289,25618,-3.02,3.02
290,09280,-0.3,0.3
291,01105,6.15,6.15
292,01141,-2.47,2.47
293,01148,-15.25,15.25
294,01149,-15.54,15.54
295,01155,8.48,8.48
296,01164,-17.69,17.69
297,01173,-18.46,18.46
298,01185,-5.8,5.8
299,01191,10.39,10.39
300,01214,-6.34,6.34
301,01217,3.48,3.48
302,01222,5.11,5.11
303,01227,-7.63,7.63
304,01243,-12.29,12.29
305,01245,13.45,13.45
306,01291,-9.95,9.95
307,01324,9.69,9.69
308,01362,9.96,9.96
309,01371,11.9,11.9
310,01382,-8.34,8.34
311,01412,-9.08,9.08
312,01475,1.13,1.13
313,01489,-4.93,4.93
314,01491,17.23,17.23
315,01494,-20.71,20.71
316,01501,-1.3,1.3
317,01508,-8.34,8.34
318,01509,2.18,2.18
319,01551,-0.49,0.49
320,01563,11.55,11.55
321,16612,5.11,5.11
322,24770,-3.34,3.34
323,08605,-5.93,5.93
324,02515,2.0,2.0
325,18985,1.17,1.17
326,02710,1.66,1.66
327,19193,-7.08,7.08
328,19259,4.67,4.67
329,03805,5.33,5.33
330,08898,5.43,5.43
331,17182,6.24,6.24
332,61875,2.21,2.21
333,17183,6.25,6.25
334,61908,8.1,8.1
335,62004,-4.09,4.09
336,62015,5.14,5.14
337,62031,-4.16,4.16
338,62033,15.56,15.56
339,62037,-3.32,3.32
340,62039,10.98,10.98
341,62057,-2.06,2.06
342,62076,-11.42,11.42
343,04934,1.24,1.24
344,13298,8.19,8.19
345,17310,-7.99,7.99
346,30084,-7.36,7.36
347,30448,9.52,9.52
348,14444,22.57,22.57
349,55890,-3.03,3.03
350,55896,-12.9,12.9
351,56130,-11.14,11.14
352,09529,-3.38,3.38
353,23510,10.63,10.63
354,15365,4.15,4.15
355,15381,9.05,9.05
356,07228,0.89,0.89
357,56423,8.52,8.52
358,56463,-3.39,3.39
359,07621,-0.45,0.45
360,24218,1.67,1.67
361,24219,1.17,1.17
362,57118,5.68,5.68
363,57233,12.08,12.08
364,57267,-9.13,9.13
