,src_id,slope_steepness_18px,abs_slope_steepness_18px
165,01336,-4.44,4.44
166,01345,-4.58,4.58
167,01346,1.93,1.93
168,01352,-3.71,3.71
169,01383,-3.23,3.23
170,01393,-1.25,1.25
171,01395,-2.89,2.89
172,01415,3.98,3.98
173,01418,2.56,2.56
174,01431,-10.94,10.94
175,01435,4.54,4.54
176,01448,6.0,6.0
177,01450,-2.24,2.24
178,01452,-8.56,8.56
179,01467,-12.05,12.05
180,01488,35.73,35.73
181,01502,1.94,1.94
182,01504,3.81,3.81
183,01507,7.14,7.14
184,01517,3.93,3.93
185,01523,-5.93,5.93
186,01530,-2.49,2.49
187,01534,-1.95,1.95
188,01543,1.66,1.66
189,16596,0.42,0.42
190,16611,-7.88,7.88
191,10268,-4.86,4.86
192,16769,-1.81,1.81
193,18903,-0.29,0.29
194,18974,0.61,0.61
195,19187,-1.87,1.87
196,19188,1.0,1.0
197,19192,2.95,2.95
198,19203,-2.29,2.29
199,19204,-1.97,1.97
200,19206,2.42,2.42
201,19211,3.21,3.21
202,19260,-2.7,2.7
203,17176,5.03,5.03
204,61986,-0.66,0.66
205,62041,-1.71,1.71
206,13343,1.75,1.75
207,17309,-1.02,1.02
208,17344,-10.32,10.32
209,30476,-1.43,1.43
210,14093,-7.91,7.91
211,30523,1.35,1.35
212,30529,1.07,1.07
213,30620,1.43,1.43
214,30690,-8.54,8.54
215,30750,-3.13,3.13
216,25726,-9.31,9.31
217,55827,-11.11,11.11
218,23417,3.21,3.21
219,56216,8.56,8.56
220,23450,-2.06,2.06
221,56424,2.78,2.78
222,56486,1.03,1.03
223,24102,2.33,2.33
224,24103,1.16,1.16
225,16589,4.93,4.93
226,24125,-2.97,2.97
227,56904,-1.57,1.57
228,56937,-5.68,5.68
229,56939,1.94,1.94
230,56958,2.18,2.18
231,56963,0.22,0.22
232,56986,-0.16,0.16
233,16031,-2.13,2.13
234,57063,1.32,1.32
235,57093,1.35,1.35
236,57199,-1.24,1.24
237,00038,-17.62,17.62
238,08231,4.75,4.75
239,00050,-9.56,9.56
240,00060,-11.03,11.03
241,00142,-5.99,5.99
242,00176,-4.99,4.99
243,00181,3.82,3.82
244,00208,5.12,5.12
245,00214,10.29,10.29
246,00226,1.22,1.22
247,00249,-4.23,4.23
248,00262,-9.14,9.14
249,00264,-2.19,2.19
250,00279,8.83,8.83
251,00286,1.86,1.86
252,00300,2.54,2.54
253,00347,-16.18,16.18
254,00359,3.51,3.51
255,00407,0.2,0.2
256,00439,1.15,1.15
257,00454,-0.45,0.45
258,00509,4.05,4.05
259,00535,0.1,0.1
260,00539,5.57,5.57
261,00606,0.35,0.35
262,00609,-1.34,1.34
263,00628,5.6,5.6
264,00636,0.92,0.92
265,00638,-1.58,1.58
266,00688,2.34,2.34
267,00720,-5.23,5.23
268,00730,2.17,2.17
269,25315,-4.75,4.75
270,00757,-2.42,2.42
271,00782,0.47,0.47
272,00808,4.27,4.27
273,00818,5.21,5.21
274,00825,-1.79,1.79
275,17210,3.95,3.95
276,00843,1.02,1.02
277,00863,0.27,0.27
278,00877,16.74,16.74
279,00878,-8.92,8.92
280,00883,-1.48,1.48
281,09092,-1.96,1.96
282,00915,-6.98,6.98
283,00926,41.98,41.98
284,00949,-7.4,7.4
285,00954,2.15,2.15
286,00963,-1.99,1.99
287,00980,-1.37,1.37
288,00996,-4.69,4.69
289,25618,-3.97,3.97
290,09280,0.2,0.2
291,01105,4.62,4.62
292,01141,-5.53,5.53
293,01148,-7.81,7.81
294,01149,-16.26,16.26
295,01155,5.73,5.73
296,01164,-12.04,12.04
297,01173,-16.98,16.98
298,01185,7.27,7.27
299,01191,8.87,8.87
300,01214,9.24,9.24
301,01217,-1.19,1.19
302,01222,6.81,6.81
303,01227,-5.97,5.97
304,01243,-9.93,9.93
305,01245,6.46,6.46
306,01291,-9.29,9.29
307,01324,4.07,4.07
308,01362,8.79,8.79
309,01371,9.43,9.43
310,01382,-4.45,4.45
311,01412,-9.18,9.18
312,01475,-1.81,1.81
313,01489,-3.61,3.61
314,01491,16.01,16.01
315,01494,-13.87,13.87
316,01501,-2.4,2.4
317,01508,-7.29,7.29
318,01509,0.79,0.79
319,01551,0.59,0.59
320,01563,7.16,7.16
321,16612,9.05,9.05
322,24770,2.46,2.46
323,08605,-2.39,2.39
324,02515,1.26,1.26
325,18985,1.65,1.65
326,02710,1.51,1.51
327,19193,-6.21,6.21
328,19259,-2.59,2.59
329,03805,4.91,4.91
330,08898,3.67,3.67
331,17182,5.54,5.54
332,61875,-1.67,1.67
333,17183,7.31,7.31
334,61908,5.48,5.48
335,62004,-9.54,9.54
336,62015,3.7,3.7
337,62031,-2.34,2.34
338,62033,11.01,11.01
339,62037,-5.0,5.0
340,62039,8.21,8.21
341,62057,1.2,1.2
342,62076,-4.43,4.43
343,04934,1.22,1.22
344,13298,5.59,5.59
345,17310,-7.46,7.46
346,30084,-3.32,3.32
347,30448,12.01,12.01
348,14444,25.8,25.8
349,55890,-6.47,6.47
350,55896,-11.32,11.32
351,56130,-13.11,13.11
352,09529,-1.97,1.97
353,23510,10.19,10.19
354,15365,-4.57,4.57
355,15381,7.34,7.34
356,07228,-2.25,2.25
357,56423,-7.76,7.76
358,56463,-2.46,2.46
359,07621,2.67,2.67
360,24218,-1.5,1.5
361,24219,1.69,1.69
362,57118,-2.88,2.88
363,57233,7.79,7.79
364,57267,10.12,10.12
