,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,613,3.2,2.71,48.68030675453518,6.895095172733302
1,830,6.47,3.28,12.226139360988842,3.968196868254497
2,855,5.26,4.49,8.199858573211113,5.897492194669134
3,869,2.53,2.84,3.120560657985121,3.8305281197138794
4,888,6.17,3.45,10.796104611514984,3.8108854673805155
5,889,6.01,5.38,8.671776396382421,6.784049289901532
6,62031,4.52,3.16,16.50858231967705,3.5938720181159645
7,7621,14.32,6.66,38.43636735304165,10.817531067380097
