,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,358,9.27,6.01,27.154428283938863,9.01228467354278
1,513,6.69,6.43,8.56016553866383,7.539592938830298
2,516,8.38,5.94,16.24096771326903,8.049178178483409
3,534,5.0,3.96,23.784800172142976,5.4072327067129375
4,25726,41.4,19.23,90.58791379524341,24.670753510824657
5,56958,23.63,5.86,49.529132659186075,5.941875816863453
