,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,1272,4.89,5.62,19.672717127000205,12.25954595694082
1,1302,3.46,2.81,19.6079876406261,3.1939810729278166
2,1383,8.02,3.51,17.343695311399554,3.6027963433396573
3,9280,3.46,2.95,38.85763855563942,5.425526751154271
4,1291,19.69,10.76,41.50849981847084,16.028772353011945
5,1324,21.05,13.37,80.66552900614708,24.18505949800259
6,1382,13.25,8.98,35.75257142902438,11.438276845703644
7,30084,7.89,6.98,15.399196305756549,11.259473037705204
