,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,326,10.58,7.69,14.948960521327178,9.2128591903207
1,17344,34.09,41.82,175.753226293587,79.47023153351113
2,30750,6.77,7.45,11.553830540030571,11.722952616799457
3,300,4.89,3.52,22.278234344082282,4.779252184660162
4,359,77.59,23.82,766.5853587576559,88.47263767203961
