,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,339,23.41,9.32,57.07127473049685,11.944243086504777
1,16851,23.94,14.08,353.253840665532,34.40604463096204
2,1078,6.54,3.68,41.99766624676521,6.087719481608083
3,1090,6.62,8.66,20.3261667599953,15.512181616011288
4,1111,4.37,3.83,8.002861220854129,4.32088854942241
5,2515,10.29,7.51,27.556353734732603,8.001318752704236
