,src_id,Slope_sorted,Slope_resorted,Slope_sorted2,Slope_resorted2
0,1198,124.31,72.93,295.8941315580548,134.89581080066907
1,1205,15.73,6.82,43.962281843664215,6.967301530139626
2,1209,39.44,12.3,54.45983334619419,19.54013594682291
3,1223,3.86,3.22,9.220996343217585,3.548956615047352
4,1226,28.77,8.61,58.657584205186176,14.200387934212715
5,1249,7.42,5.52,13.4905825642666,5.878741083892987
6,1222,9.73,6.67,61.407472316094186,12.936604489837249
7,1227,14.58,7.01,63.740571647801694,14.370010281032052
8,30448,26.12,12.51,77.60885573846397,12.851928850179396
