ID,ID_TYPE,OB_DATE,VERSION_NUM,MET_DOMAIN_NAME ,OB_END_CTIME,OB_DAY_CNT,SRC_ID,REC_ST_IND,PRCP_AMT,OB_DAY_CNT_Q,PRCP_AMT_Q,METO_STMP_TIME,MIDAS_STMP_ETIME,PRCP_AMT_J
256225, RAIN, 1853-04-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 4, 0, 9, , ,
947811, RAIN, 1853-04-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.5, 0, 9, , ,
256225, RAIN, 1853-05-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 6, 0, 9, , ,
947811, RAIN, 1853-05-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 7.4, 0, 9, , ,
947811, RAIN, 1853-05-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-05-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 22.2, 0, 9, , ,
947811, RAIN, 1853-05-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.7, 0, 9, , ,
947811, RAIN, 1853-05-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-05-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.1, 0, 9, , ,
947811, RAIN, 1853-05-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.9, 0, 9, , ,
947811, RAIN, 1853-05-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.3, 0, 9, , ,
256225, RAIN, 1853-05-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 3, 0, 9, , ,
947811, RAIN, 1853-05-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 1, 0, 9, , ,
947811, RAIN, 1853-05-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-05-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 2, 0, 9, , ,
947811, RAIN, 1853-05-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.2, 0, 9, , ,
947811, RAIN, 1853-05-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.5, 0, 9, , ,
256225, RAIN, 1853-05-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-22 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-24 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-05-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.8, 0, 9, , ,
256225, RAIN, 1853-05-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 10.3, 0, 9, , ,
947811, RAIN, 1853-05-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-05-31 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.7, 0, 9, , ,
947811, RAIN, 1853-05-31 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-07 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-06-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 10.9, 0, 9, , ,
256225, RAIN, 1853-06-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.8, 0, 9, , ,
256225, RAIN, 1853-06-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.3, 0, 9, , ,
947811, RAIN, 1853-06-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3, 0, 9, , ,
256225, RAIN, 1853-06-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.8, 0, 9, , ,
256225, RAIN, 1853-06-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.3, 0, 9, , ,
947811, RAIN, 1853-06-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 6.9, 0, 9, , ,
947811, RAIN, 1853-06-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 7.9, 0, 9, , ,
947811, RAIN, 1853-06-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 18, 0, 9, , ,
947811, RAIN, 1853-06-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-06-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 16.8, 0, 9, , ,
947811, RAIN, 1853-06-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-21 00:00, 1, DLY3208, 900, 1, 606, 1001, .9, 0, 9, , ,
947811, RAIN, 1853-06-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.9, 0, 9, , ,
256225, RAIN, 1853-06-22 00:00, 1, DLY3208, 900, 1, 606, 1001, .1, 0, 9, , ,
947811, RAIN, 1853-06-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-06-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.4, 0, 9, , ,
947811, RAIN, 1853-06-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-24 00:00, 1, DLY3208, 900, 1, 606, 1001, 1, 0, 9, , ,
947811, RAIN, 1853-06-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-26 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-06-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-06-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.6, 0, 9, , ,
947811, RAIN, 1853-06-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 10.4, 0, 9, , ,
256225, RAIN, 1853-06-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 9.8, 0, 9, , ,
947811, RAIN, 1853-06-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1, 0, 9, , ,
256225, RAIN, 1853-06-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.3, 0, 9, , ,
947811, RAIN, 1853-06-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-06-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-06-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.8, 0, 9, , ,
256225, RAIN, 1853-07-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.8, 0, 9, , ,
947811, RAIN, 1853-07-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-07-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.8, 0, 9, , ,
947811, RAIN, 1853-07-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.3, 0, 9, , ,
256225, RAIN, 1853-07-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 7.1, 0, 9, , ,
947811, RAIN, 1853-07-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3.8, 0, 9, , ,
256225, RAIN, 1853-07-06 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-07-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, 11.2, 0, 9, , ,
256225, RAIN, 1853-07-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-07-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-09 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-07-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-10 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-07-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.1, 0, 9, , ,
947811, RAIN, 1853-07-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-07-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3, 0, 9, , ,
256225, RAIN, 1853-07-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 46.2, 0, 9, , ,
947811, RAIN, 1853-07-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.5, 0, 9, , ,
256225, RAIN, 1853-07-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.9, 0, 9, , ,
947811, RAIN, 1853-07-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.3, 0, 9, , ,
256225, RAIN, 1853-07-17 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-07-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.9, 0, 9, , ,
256225, RAIN, 1853-07-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.2, 0, 9, , ,
947811, RAIN, 1853-07-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 17.3, 0, 9, , ,
256225, RAIN, 1853-07-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 5.2, 0, 9, , ,
947811, RAIN, 1853-07-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, 7.6, 0, 9, , ,
256225, RAIN, 1853-07-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 7.3, 0, 9, , ,
947811, RAIN, 1853-07-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-07-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-22 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.9, 0, 9, , ,
947811, RAIN, 1853-07-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.3, 0, 9, , ,
256225, RAIN, 1853-07-23 00:00, 1, DLY3208, 900, 1, 606, 1001, .7, 0, 9, , ,
947811, RAIN, 1853-07-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.8, 0, 9, , ,
256225, RAIN, 1853-07-24 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.1, 0, 9, , ,
947811, RAIN, 1853-07-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-07-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.6, 0, 9, , ,
256225, RAIN, 1853-07-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-07-27 00:00, 1, DLY3208, 900, 1, 606, 1001, .6, 0, 9, , ,
947811, RAIN, 1853-07-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2, 0, 9, , ,
256225, RAIN, 1853-07-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1, 0, 9, , ,
256225, RAIN, 1853-07-29 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-07-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-07-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-07-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.1, 0, 9, , ,
256225, RAIN, 1853-07-31 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.1, 0, 9, , ,
947811, RAIN, 1853-07-31 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-08-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-08-02 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-08-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.5, 0, 9, , ,
256225, RAIN, 1853-08-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.6, 0, 9, , ,
947811, RAIN, 1853-08-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-08-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 20.4, 0, 9, , ,
947811, RAIN, 1853-08-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-19 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-08-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-08-20 00:00, 1, DLY3208, 900, 1, 606, 1001, .1, 0, 9, , ,
947811, RAIN, 1853-08-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-08-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 5.5, 0, 9, , ,
947811, RAIN, 1853-08-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.3, 0, 9, , ,
256225, RAIN, 1853-08-22 00:00, 1, DLY3208, 900, 1, 606, 1001, .1, 0, 9, , ,
947811, RAIN, 1853-08-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-08-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 13.7, 0, 9, , ,
256225, RAIN, 1853-08-24 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.6, 0, 9, , ,
947811, RAIN, 1853-08-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2, 0, 9, , ,
256225, RAIN, 1853-08-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 1, 0, 9, , ,
947811, RAIN, 1853-08-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.5, 0, 9, , ,
256225, RAIN, 1853-08-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 6.8, 0, 9, , ,
947811, RAIN, 1853-08-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, 6.1, 0, 9, , ,
256225, RAIN, 1853-08-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 20.8, 0, 9, , ,
947811, RAIN, 1853-08-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.6, 0, 9, , ,
256225, RAIN, 1853-08-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 11.5, 0, 9, , ,
947811, RAIN, 1853-08-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 14, 0, 9, , ,
256225, RAIN, 1853-08-29 00:00, 1, DLY3208, 900, 1, 606, 1001, .3, 0, 9, , ,
947811, RAIN, 1853-08-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2, 0, 9, , ,
256225, RAIN, 1853-08-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-08-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-08-31 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
