5.000000000000000104e-04
1.069387755102040906e-02
2.088775510204081767e-02
3.108163265306122802e-02
4.127551020408163490e-02
5.146938775510204178e-02
6.166326530612245560e-02
7.185714285714285554e-02
8.205102040816326936e-02
9.224489795918368318e-02
1.024387755102040831e-01
1.126326530612244969e-01
1.228265306122449108e-01
1.330204081632653246e-01
1.432142857142857106e-01
1.534081632653061245e-01
1.636020408163265383e-01
1.737959183673469521e-01
1.839897959183673659e-01
1.941836734693877520e-01
2.043775510204081658e-01
2.145714285714285796e-01
2.247653061224489934e-01
2.349591836734694072e-01
2.451530612244898211e-01
2.553469387755102349e-01
2.655408163265306487e-01
2.757346938775510070e-01
2.859285714285714208e-01
2.961224489795918347e-01
3.063163265306122485e-01
3.165102040816326623e-01
3.267040816326530761e-01
3.368979591836734899e-01
3.470918367346939037e-01
3.572857142857143176e-01
3.674795918367347314e-01
3.776734693877551452e-01
3.878673469387755035e-01
3.980612244897959173e-01
4.082551020408163311e-01
4.184489795918367450e-01
4.286428571428571588e-01
4.388367346938775726e-01
4.490306122448979864e-01
4.592244897959184002e-01
4.694183673469388141e-01
4.796122448979592279e-01
4.898061224489796417e-01
5.000000000000000000e-01
